cif
"# generated using pymatgen
data_CrSiO5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.16322064
_cell_length_b   8.35876566
_cell_length_c   7.64760686
_cell_angle_alpha   90.15458678
_cell_angle_beta   42.18524432
_cell_angle_gamma   69.67538039
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrSiO5
_chemical_formula_sum   'Cr2 Si2 O10'
_cell_volume   189.29026798
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.499863  0.527939  0.021764  1
  Cr  Cr2  1  0.500785  0.027855  0.969037  1
  Si  Si3  1  0.490536  0.238138  0.318710  1
  Si  Si4  1  0.486668  0.737594  0.683871  1
  O  O5  1  0.340065  0.118071  0.270762  1
  O  O6  1  0.654039  0.354959  0.117729  1
  O  O7  1  0.648312  0.855567  0.721355  1
  O  O8  1  0.335707  0.618177  0.882955  1
  O  O9  1  0.919348  0.590660  0.345720  1
  O  O10  1  0.075039  0.876931  0.761542  1
  O  O11  1  0.073600  0.380248  0.653903  1
  O  O12  1  0.917466  0.093061  0.228612  1
  O  O13  1  0.520366  0.692481  0.104526  1
  O  O14  1  0.526063  0.190537  0.863400  1
"
