cif
"# generated using pymatgen
data_CoPO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97557623
_cell_length_b   9.34208210
_cell_length_c   14.22102941
_cell_angle_alpha   79.32095616
_cell_angle_beta   79.92498896
_cell_angle_gamma   74.55584152
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoPO4
_chemical_formula_sum   'Co8 P8 O32'
_cell_volume   620.59270038
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co1  1  0.206963  0.225805  0.972772  1
  Co  Co2  1  0.405539  0.274195  0.527228  1
  Co  Co3  1  0.793037  0.774195  0.027228  1
  Co  Co4  1  0.500000  0.500000  -0.000000  1
  Co  Co5  1  0.594461  0.725805  0.472772  1
  Co  Co6  1  0.677485  0.750000  0.250000  1
  Co  Co7  1  0.322515  0.250000  0.750000  1
  Co  Co8  1  0.000000  -0.000000  0.500000  1
  P  P9  1  0.051874  0.563548  0.865893  1
  P  P10  1  0.776335  0.410360  0.619758  1
  P  P11  1  0.948126  0.436452  0.134107  1
  P  P12  1  0.193547  0.910360  0.119758  1
  P  P13  1  0.518684  0.063548  0.365893  1
  P  P14  1  0.481316  0.936452  0.634107  1
  P  P15  1  0.223665  0.589640  0.380242  1
  P  P16  1  0.806453  0.089640  0.880242  1
  O  O17  1  0.702887  0.394931  0.098584  1
  O  O18  1  0.849391  0.923567  0.932471  1
  O  O19  1  0.803598  0.894931  0.598584  1
  O  O20  1  0.758232  0.303227  0.549791  1
  O  O21  1  0.212868  0.391102  0.053996  1
  O  O22  1  0.567003  0.397632  0.711190  1
  O  O23  1  0.611250  0.196773  0.950209  1
  O  O24  1  0.901008  0.872029  0.138904  1
  O  O25  1  0.241768  0.696773  0.450209  1
  O  O26  1  0.705427  0.576433  0.567529  1
  O  O27  1  0.887764  0.611555  0.128895  1
  O  O28  1  0.589513  0.144865  0.266949  1
  O  O29  1  0.150609  0.076433  0.067529  1
  O  O30  1  0.088058  0.372029  0.638904  1
  O  O31  1  0.297113  0.605069  0.901416  1
  O  O32  1  0.112236  0.388445  0.871105  1
  O  O33  1  0.998671  0.644865  0.766949  1
  O  O34  1  0.388750  0.803227  0.049791  1
  O  O35  1  0.371786  0.111555  0.628895  1
  O  O36  1  0.410487  0.855135  0.733051  1
  O  O37  1  0.911942  0.627971  0.361096  1
  O  O38  1  0.342035  0.891102  0.553996  1
  O  O39  1  0.098992  0.127971  0.861096  1
  O  O40  1  0.324176  0.897632  0.211190  1
  O  O41  1  0.294573  0.423567  0.432471  1
  O  O42  1  0.196402  0.105069  0.401416  1
  O  O43  1  0.001329  0.355135  0.233051  1
  O  O44  1  0.657965  0.108898  0.446004  1
  O  O45  1  0.787132  0.608898  0.946004  1
  O  O46  1  0.675824  0.102368  0.788810  1
  O  O47  1  0.432997  0.602368  0.288810  1
  O  O48  1  0.628215  0.888445  0.371105  1
"
