cif
"# generated using pymatgen
data_TiNiP2O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.40297817
_cell_length_b   7.91704673
_cell_length_c   14.02713833
_cell_angle_alpha   90.00499574
_cell_angle_beta   90.05631869
_cell_angle_gamma   90.04782730
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiNiP2O9
_chemical_formula_sum   'Ti4 Ni4 P8 O36'
_cell_volume   711.07260363
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti1  1  0.749668  0.338378  0.884098  1
  Ti  Ti2  1  0.250294  0.662369  0.116704  1
  Ti  Ti3  1  0.250240  0.838312  0.616075  1
  Ti  Ti4  1  0.749785  0.162218  0.383042  1
  Ni  Ni5  1  0.499925  0.999487  0.000505  1
  Ni  Ni6  1  0.500111  0.499486  0.499463  1
  Ni  Ni7  1  0.999900  0.499537  0.499473  1
  Ni  Ni8  1  0.000026  0.999510  0.000528  1
  P  P9  1  0.250112  0.346339  0.940858  1
  P  P10  1  0.749920  0.653442  0.059304  1
  P  P11  1  0.750154  0.846152  0.558855  1
  P  P12  1  0.249852  0.153464  0.440954  1
  P  P13  1  0.750338  0.393805  0.686246  1
  P  P14  1  0.249662  0.607126  0.313463  1
  P  P15  1  0.250318  0.893428  0.813924  1
  P  P16  1  0.749666  0.106882  0.186442  1
  O  O17  1  0.049184  0.601651  0.373671  1
  O  O18  1  0.549290  0.399628  0.626189  1
  O  O19  1  0.950514  0.101185  0.126626  1
  O  O20  1  0.451130  0.899420  0.874280  1
  O  O21  1  0.950868  0.399681  0.626077  1
  O  O22  1  0.450566  0.601734  0.373592  1
  O  O23  1  0.049292  0.899472  0.873699  1
  O  O24  1  0.548867  0.101335  0.126022  1
  O  O25  1  0.250062  0.335742  0.481721  1
  O  O26  1  0.749932  0.663563  0.518678  1
  O  O27  1  0.749833  0.835423  0.018246  1
  O  O28  1  0.250133  0.163945  0.981489  1
  O  O29  1  0.749308  0.149831  0.949545  1
  O  O30  1  0.250665  0.850342  0.050570  1
  O  O31  1  0.249603  0.649764  0.550666  1
  O  O32  1  0.750403  0.350039  0.449292  1
  O  O33  1  0.750617  0.234658  0.751296  1
  O  O34  1  0.249447  0.765801  0.248167  1
  O  O35  1  0.251404  0.734380  0.748811  1
  O  O36  1  0.748685  0.265603  0.251622  1
  O  O37  1  0.446400  0.131428  0.379181  1
  O  O38  1  0.946654  0.868099  0.621114  1
  O  O39  1  0.553673  0.631430  0.121147  1
  O  O40  1  0.053458  0.367796  0.878785  1
  O  O41  1  0.553886  0.868179  0.620978  1
  O  O42  1  0.053143  0.131411  0.379074  1
  O  O43  1  0.446161  0.368043  0.878614  1
  O  O44  1  0.946687  0.631725  0.120980  1
  O  O45  1  0.749909  0.957743  0.259232  1
  O  O46  1  0.250084  0.041842  0.740480  1
  O  O47  1  0.249769  0.457949  0.240676  1
  O  O48  1  0.750362  0.541941  0.759713  1
  O  O49  1  0.750008  0.978645  0.479260  1
  O  O50  1  0.250014  0.020770  0.520626  1
  O  O51  1  0.250166  0.479616  0.020124  1
  O  O52  1  0.749848  0.520256  0.979824  1
"
