cif
"# generated using pymatgen
data_MgCr(PO3)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.45086709
_cell_length_b   7.44983612
_cell_length_c   9.84794768
_cell_angle_alpha   97.89209562
_cell_angle_beta   109.93369470
_cell_angle_gamma   111.49276859
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgCr(PO3)4
_chemical_formula_sum   'Mg2 Cr2 P8 O24'
_cell_volume   456.16274864
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.705487  0.956362  0.750976  1
  Mg  Mg2  1  0.295451  0.047089  0.250051  1
  Cr  Cr3  1  0.500848  0.501904  0.500408  1
  Cr  Cr4  1  0.501002  0.002504  0.000389  1
  P  P5  1  0.508351  0.316211  0.807268  1
  P  P6  1  0.009367  0.704305  0.693588  1
  P  P7  1  0.490958  0.687084  0.192710  1
  P  P8  1  0.992781  0.299231  0.307656  1
  P  P9  1  0.770424  0.729777  0.021640  1
  P  P10  1  0.210046  0.750523  0.479833  1
  P  P11  1  0.230295  0.273230  0.979372  1
  P  P12  1  0.792303  0.253691  0.521764  1
  O  O13  1  0.318308  0.311497  0.851027  1
  O  O14  1  0.960254  0.470331  0.648799  1
  O  O15  1  0.681070  0.690866  0.149330  1
  O  O16  1  0.043516  0.533511  0.353065  1
  O  O17  1  0.717852  0.503316  0.938208  1
  O  O18  1  0.067463  0.783374  0.563127  1
  O  O19  1  0.281513  0.499710  0.061812  1
  O  O20  1  0.933496  0.219664  0.437577  1
  O  O21  1  0.461605  0.351371  0.656744  1
  O  O22  1  0.193769  0.806847  0.844362  1
  O  O23  1  0.536781  0.652683  0.343476  1
  O  O24  1  0.808752  0.197868  0.156598  1
  O  O25  1  0.542967  0.130190  0.824397  1
  O  O26  1  0.806260  0.722309  0.675986  1
  O  O27  1  0.457107  0.873390  0.175279  1
  O  O28  1  0.195417  0.280136  0.325354  1
  O  O29  1  0.642703  0.808549  0.912210  1
  O  O30  1  0.397851  0.732266  0.589837  1
  O  O31  1  0.359620  0.196232  0.089435  1
  O  O32  1  0.604791  0.272824  0.412183  1
  O  O33  1  0.004783  0.844219  0.098973  1
  O  O34  1  0.247791  0.906504  0.401524  1
  O  O35  1  0.996131  0.157143  0.902657  1
  O  O36  1  0.753951  0.097635  0.599972  1
"
