cif
"# generated using pymatgen
data_MgV2O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.06869949
_cell_length_b   6.06869921
_cell_length_c   6.03185648
_cell_angle_alpha   60.20061929
_cell_angle_beta   60.20062274
_cell_angle_gamma   59.46652036
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgV2O4
_chemical_formula_sum   'Mg2 V4 O8'
_cell_volume   156.90815650
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.125000  0.625000  0.625000  1
  Mg  Mg2  1  0.625000  0.125000  0.625000  1
  V  V3  1  0.994194  0.994194  0.005806  1
  V  V4  1  0.255806  0.255806  0.244194  1
  V  V5  1  0.625000  0.625000  0.125000  1
  V  V6  1  0.625000  0.625000  0.625000  1
  O  O7  1  0.385733  0.385733  0.375630  1
  O  O8  1  0.388972  0.854243  0.378392  1
  O  O9  1  0.385733  0.385733  0.852904  1
  O  O10  1  0.854243  0.388972  0.378392  1
  O  O11  1  0.395757  0.861028  0.871608  1
  O  O12  1  0.861028  0.395757  0.871608  1
  O  O13  1  0.864267  0.864267  0.397096  1
  O  O14  1  0.864267  0.864267  0.874370  1
"
