cif
"# generated using pymatgen
data_Mg(CuO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.87975167
_cell_length_b   7.89861941
_cell_length_c   7.32801270
_cell_angle_alpha   69.85200937
_cell_angle_beta   78.87403307
_cell_angle_gamma   79.85711776
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(CuO2)2
_chemical_formula_sum   'Mg2 Cu4 O8'
_cell_volume   152.45095785
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.323197  0.159042  0.207691  1
  Mg  Mg2  1  0.681174  0.819984  0.823043  1
  Cu  Cu3  1  0.613959  0.179795  0.605967  1
  Cu  Cu4  1  0.143521  0.512456  0.196121  1
  Cu  Cu5  1  0.856112  0.465699  0.839132  1
  Cu  Cu6  1  0.388780  0.798358  0.426093  1
  O  O7  1  0.864802  0.679832  0.591554  1
  O  O8  1  0.446520  0.314891  0.811704  1
  O  O9  1  0.553273  0.660441  0.226983  1
  O  O10  1  0.137696  0.298177  0.441099  1
  O  O11  1  0.136496  0.012100  0.726592  1
  O  O12  1  0.773033  0.347131  0.123797  1
  O  O13  1  0.867936  0.967754  0.302604  1
  O  O14  1  0.229811  0.631141  0.909061  1
"
