cif
"# generated using pymatgen
data_MgVO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.09273399
_cell_length_b   5.24987679
_cell_length_c   7.44973499
_cell_angle_alpha   89.99816383
_cell_angle_beta   89.99801278
_cell_angle_gamma   90.00143579
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgVO3
_chemical_formula_sum   'Mg4 V4 O12'
_cell_volume   199.17779798
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.991267  0.054948  0.249779  1
  Mg  Mg2  1  0.491351  0.445026  0.750192  1
  Mg  Mg3  1  0.508711  0.554767  0.249811  1
  Mg  Mg4  1  0.008655  0.945241  0.750217  1
  V  V5  1  0.500068  0.000164  -0.000031  1
  V  V6  1  -0.000032  0.499865  0.000037  1
  V  V7  1  -0.000043  0.499912  0.499981  1
  V  V8  1  0.500040  0.000174  0.500012  1
  O  O9  1  0.875321  0.561512  0.750167  1
  O  O10  1  0.375242  0.938486  0.249922  1
  O  O11  1  0.624693  0.061405  0.750075  1
  O  O12  1  0.124728  0.438594  0.249834  1
  O  O13  1  0.677394  0.306065  0.435692  1
  O  O14  1  0.177337  0.193947  0.564298  1
  O  O15  1  0.822302  0.806406  0.064349  1
  O  O16  1  0.322394  0.693602  0.935667  1
  O  O17  1  0.677605  0.306319  0.064282  1
  O  O18  1  0.177703  0.193608  0.935672  1
  O  O19  1  0.322603  0.693870  0.564361  1
  O  O20  1  0.822661  0.806091  0.435681  1
"
