cif
"# generated using pymatgen
data_Si4NiO10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.33514709
_cell_length_b   7.33592064
_cell_length_c   15.84352622
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.10180075
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Si4NiO10
_chemical_formula_sum   'Si16 Ni4 O40'
_cell_volume   852.53970219
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si1  1  0.927375  0.506445  0.650313  1
  Si  Si2  1  0.572625  0.993555  0.650313  1
  Si  Si3  1  0.007430  0.428484  0.848425  1
  Si  Si4  1  0.506486  0.572531  0.650452  1
  Si  Si5  1  0.993514  0.927469  0.650452  1
  Si  Si6  1  0.071045  0.006475  0.849460  1
  Si  Si7  1  0.428955  0.493525  0.849460  1
  Si  Si8  1  0.492570  0.071516  0.848425  1
  Si  Si9  1  0.072625  0.493555  0.349687  1
  Si  Si10  1  0.427375  0.006445  0.349687  1
  Si  Si11  1  0.992570  0.571516  0.151575  1
  Si  Si12  1  0.493514  0.427469  0.349548  1
  Si  Si13  1  0.006486  0.072531  0.349548  1
  Si  Si14  1  0.928955  0.993525  0.150540  1
  Si  Si15  1  0.571045  0.506475  0.150540  1
  Si  Si16  1  0.507430  0.928484  0.151575  1
  Ni  Ni17  1  0.250000  0.250000  0.591577  1
  Ni  Ni18  1  0.750000  0.750000  0.909012  1
  Ni  Ni19  1  0.750000  0.750000  0.408423  1
  Ni  Ni20  1  0.250000  0.250000  0.090988  1
  O  O21  1  0.029598  0.353197  0.592373  1
  O  O22  1  0.470402  0.146803  0.592373  1
  O  O23  1  0.855479  0.531011  0.906959  1
  O  O24  1  0.357108  0.474091  0.588646  1
  O  O25  1  0.142892  0.025909  0.588646  1
  O  O26  1  0.972243  0.860637  0.912979  1
  O  O27  1  0.527757  0.639363  0.912979  1
  O  O28  1  0.644521  0.968989  0.906959  1
  O  O29  1  0.970402  0.646803  0.407627  1
  O  O30  1  0.529598  0.853197  0.407627  1
  O  O31  1  0.144521  0.468989  0.093041  1
  O  O32  1  0.642892  0.525909  0.411354  1
  O  O33  1  0.857108  0.974091  0.411354  1
  O  O34  1  0.027757  0.139363  0.087021  1
  O  O35  1  0.472243  0.360637  0.087021  1
  O  O36  1  0.997741  0.289486  0.370324  1
  O  O37  1  0.355479  0.031011  0.093041  1
  O  O38  1  0.497741  0.789486  0.629676  1
  O  O39  1  0.211446  0.503524  0.869069  1
  O  O40  1  0.710348  0.496597  0.629938  1
  O  O41  1  0.789652  0.003404  0.629938  1
  O  O42  1  0.997534  0.211610  0.868936  1
  O  O43  1  0.502466  0.288390  0.868936  1
  O  O44  1  0.288554  0.996476  0.869069  1
  O  O45  1  0.461372  0.961429  0.250456  1
  O  O46  1  0.537177  0.458914  0.249629  1
  O  O47  1  0.962822  0.041086  0.249629  1
  O  O48  1  0.038628  0.538570  0.250456  1
  O  O49  1  0.538628  0.038570  0.749544  1
  O  O50  1  0.462823  0.541086  0.750371  1
  O  O51  1  0.037177  0.958913  0.750371  1
  O  O52  1  0.961371  0.461430  0.749544  1
  O  O53  1  0.711446  0.003525  0.130931  1
  O  O54  1  0.497534  0.711610  0.131064  1
  O  O55  1  0.002467  0.788390  0.131064  1
  O  O56  1  0.210348  0.996597  0.370062  1
  O  O57  1  0.289652  0.503403  0.370062  1
  O  O58  1  0.788554  0.496476  0.130931  1
  O  O59  1  0.502259  0.210514  0.370324  1
  O  O60  1  0.002260  0.710514  0.629676  1
"
