cif
"# generated using pymatgen
data_MgTiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.89108477
_cell_length_b   7.92296456
_cell_length_c   8.04669564
_cell_angle_alpha   90.94134560
_cell_angle_beta   79.42931388
_cell_angle_gamma   100.47138370
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgTiO2
_chemical_formula_sum   'Mg4 Ti4 O8'
_cell_volume   178.14448574
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.370290  0.039895  0.326498  1
  Mg  Mg2  1  0.625970  0.939942  0.701712  1
  Mg  Mg3  1  0.324963  0.743323  0.120666  1
  Mg  Mg4  1  0.671180  0.236637  0.907248  1
  Ti  Ti5  1  0.377016  0.328952  0.595548  1
  Ti  Ti6  1  0.076272  0.384053  0.258603  1
  Ti  Ti7  1  0.919838  0.596343  0.769714  1
  Ti  Ti8  1  0.618910  0.650859  0.432590  1
  O  O9  1  0.116997  0.791723  0.573439  1
  O  O10  1  0.296959  0.423979  0.844396  1
  O  O11  1  0.698682  0.555905  0.184242  1
  O  O12  1  0.879002  0.187951  0.454767  1
  O  O13  1  0.172809  0.106122  0.774757  1
  O  O14  1  0.553084  0.230799  0.155542  1
  O  O15  1  0.823451  0.873991  0.253500  1
  O  O16  1  0.442853  0.748861  0.872399  1
"
