cif
"# generated using pymatgen
data_WO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.34552073
_cell_length_b   5.41140637
_cell_length_c   7.71302847
_cell_angle_alpha   89.99821435
_cell_angle_beta   90.03504889
_cell_angle_gamma   90.00467944
_symmetry_Int_Tables_number   1
_chemical_formula_structural   WO3
_chemical_formula_sum   'W4 O12'
_cell_volume   223.11307311
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  W  W1  1  0.500717  0.002766  0.980530  1
  W  W2  1  0.001904  0.503142  0.019503  1
  W  W3  1  0.999501  0.502544  0.519524  1
  W  W4  1  0.498344  0.003020  0.480458  1
  O  O5  1  0.941429  0.505982  0.754461  1
  O  O6  1  0.440429  0.992944  0.245438  1
  O  O7  1  0.558336  0.006714  0.745524  1
  O  O8  1  0.059697  0.493467  0.254564  1
  O  O9  1  0.718425  0.278908  0.470131  1
  O  O10  1  0.216961  0.218304  0.528555  1
  O  O11  1  0.781495  0.778897  0.029535  1
  O  O12  1  0.282880  0.718515  0.971173  1
  O  O13  1  0.723673  0.276085  0.028875  1
  O  O14  1  0.222112  0.221387  0.970431  1
  O  O15  1  0.277832  0.721306  0.529855  1
  O  O16  1  0.776264  0.776015  0.471447  1
"
