cif
"# generated using pymatgen
data_BaMg(WO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.74304171
_cell_length_b   5.74304172
_cell_length_c   7.32097145
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999989
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaMg(WO2)4
_chemical_formula_sum   'Ba1 Mg1 W4 O8'
_cell_volume   209.11408552
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba1  1  -0.000000  0.000000  0.000000  1
  Mg  Mg2  1  -0.000000  0.000000  0.500000  1
  W  W3  1  0.333333  0.666667  0.716916  1
  W  W4  1  0.666667  0.333333  0.716916  1
  W  W5  1  0.333333  0.666667  0.283084  1
  W  W6  1  0.666667  0.333333  0.283084  1
  O  O7  1  0.289982  0.289982  0.683939  1
  O  O8  1  0.710018  0.000000  0.683939  1
  O  O9  1  0.000000  0.710018  0.683939  1
  O  O10  1  0.710018  0.710018  0.316061  1
  O  O11  1  1.000000  0.289982  0.316061  1
  O  O12  1  0.289982  0.000000  0.316061  1
  O  O13  1  0.333333  0.666667  0.000000  1
  O  O14  1  0.666667  0.333333  0.000000  1
"
