cif
"# generated using pymatgen
data_MgMn2O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.99725271
_cell_length_b   5.17602531
_cell_length_c   9.57791408
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   106.82995569
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgMn2O4
_chemical_formula_sum   'Mg2 Mn4 O8'
_cell_volume   142.22599342
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.394440  0.788880  0.750000  1
  Mg  Mg2  1  0.605560  0.211120  0.250000  1
  Mn  Mn3  1  0.866331  0.732662  0.070637  1
  Mn  Mn4  1  0.133669  0.267338  0.929363  1
  Mn  Mn5  1  0.866331  0.732662  0.429363  1
  Mn  Mn6  1  0.133669  0.267338  0.570637  1
  O  O7  1  0.218942  0.437886  0.386111  1
  O  O8  1  0.781058  0.562114  0.613889  1
  O  O9  1  0.781058  0.562114  0.886111  1
  O  O10  1  0.218942  0.437886  0.113889  1
  O  O11  1  0.957606  0.915212  0.250000  1
  O  O12  1  0.042394  0.084788  0.750000  1
  O  O13  1  0.500000  -0.000000  -0.000000  1
  O  O14  1  0.500000  -0.000000  0.500000  1
"
