cif
"# generated using pymatgen
data_SnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.50908807
_cell_length_b   6.50540405
_cell_length_c   18.44520832
_cell_angle_alpha   58.04020500
_cell_angle_beta   58.13705854
_cell_angle_gamma   60.02289495
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnO2
_chemical_formula_sum   'Sn12 O24'
_cell_volume   535.87330968
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn1  1  0.483648  0.483437  0.174387  1
  Sn  Sn2  1  0.483797  0.009836  0.174338  1
  Sn  Sn3  1  0.506713  0.504810  0.485978  1
  Sn  Sn4  1  0.009554  0.483625  0.174513  1
  Sn  Sn5  1  0.506501  0.031453  0.485645  1
  Sn  Sn6  1  0.508056  0.510309  0.657275  1
  Sn  Sn7  1  0.910867  0.909885  0.256572  1
  Sn  Sn8  1  0.491719  0.491833  0.838526  1
  Sn  Sn9  1  0.029223  0.504583  0.487042  1
  Sn  Sn10  1  0.491796  0.000547  0.838432  1
  Sn  Sn11  1  0.000168  0.491905  0.838562  1
  Sn  Sn12  1  0.877636  0.876759  0.955973  1
  O  O13  1  0.226186  0.226977  0.109147  1
  O  O14  1  0.248272  0.247409  0.252220  1
  O  O15  1  0.226629  0.719422  0.109013  1
  O  O16  1  0.718481  0.227727  0.108835  1
  O  O17  1  0.254741  0.257168  0.419109  1
  O  O18  1  0.283731  0.739901  0.245483  1
  O  O19  1  0.266259  0.265370  0.567601  1
  O  O20  1  0.740395  0.282875  0.245578  1
  O  O21  1  0.738676  0.738709  0.094656  1
  O  O22  1  0.255115  0.731157  0.419053  1
  O  O23  1  0.733410  0.254200  0.419712  1
  O  O24  1  0.740697  0.740286  0.245461  1
  O  O25  1  0.264120  0.265223  0.758142  1
  O  O26  1  0.317083  0.740975  0.567026  1
  O  O27  1  0.739652  0.315831  0.568383  1
  O  O28  1  0.252720  0.252286  0.914037  1
  O  O29  1  0.765970  0.766509  0.400548  1
  O  O30  1  0.264145  0.695982  0.758201  1
  O  O31  1  0.695196  0.264819  0.758355  1
  O  O32  1  0.739869  0.739678  0.568227  1
  O  O33  1  0.260329  0.751450  0.912166  1
  O  O34  1  0.751748  0.259999  0.912238  1
  O  O35  1  0.721608  0.722224  0.777794  1
  O  O36  1  0.751533  0.751088  0.912184  1
"
