cif
"# generated using pymatgen
data_Mg(VS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.09758044
_cell_length_b   7.09758160
_cell_length_c   7.31887287
_cell_angle_alpha   119.00474633
_cell_angle_beta   119.00475049
_cell_angle_gamma   89.99999354
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(VS2)2
_chemical_formula_sum   'Mg2 V4 S8'
_cell_volume   268.35654164
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.375000  0.625000  0.750000  1
  Mg  Mg2  1  0.625000  0.375000  0.250000  1
  V  V3  1  0.000000  0.000000  0.500000  1
  V  V4  1  0.000000  0.500000  0.000000  1
  V  V5  1  0.500000  0.000000  0.500000  1
  V  V6  1  0.000000  0.000000  0.000000  1
  S  S7  1  0.769619  0.783559  0.539238  1
  S  S8  1  0.744322  0.230381  0.960762  1
  S  S9  1  0.216441  0.230381  0.960762  1
  S  S10  1  0.230381  0.216441  0.460762  1
  S  S11  1  0.230381  0.744322  0.460762  1
  S  S12  1  0.255678  0.769619  0.039238  1
  S  S13  1  0.769619  0.255678  0.539238  1
  S  S14  1  0.783559  0.769619  0.039238  1
"
