cif
"# generated using pymatgen
data_Mg(TiS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.13372555
_cell_length_b   7.08913998
_cell_length_c   7.09231051
_cell_angle_alpha   89.30271283
_cell_angle_beta   120.20081477
_cell_angle_gamma   120.23893556
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(TiS2)2
_chemical_formula_sum   'Mg2 Ti4 S8'
_cell_volume   253.45619650
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.999995  0.999997  0.999994  1
  Mg  Mg2  1  0.500021  0.000005  0.000012  1
  Ti  Ti3  1  0.499988  0.999992  0.499997  1
  Ti  Ti4  1  0.500017  0.500001  0.500010  1
  Ti  Ti5  1  0.000011  0.499996  0.000009  1
  Ti  Ti6  1  0.999995  0.499998  0.499998  1
  S  S7  1  0.007502  0.746533  0.252765  1
  S  S8  1  0.494333  0.743795  0.744802  1
  S  S9  1  0.492537  0.747198  0.253341  1
  S  S10  1  0.994390  0.744995  0.743636  1
  S  S11  1  0.507478  0.252800  0.746674  1
  S  S12  1  0.505662  0.256198  0.255193  1
  S  S13  1  0.005638  0.255004  0.256385  1
  S  S14  1  0.992483  0.253455  0.747224  1
"
