cif
"# generated using pymatgen
data_Mg(MoO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.16630465
_cell_length_b   7.93455702
_cell_length_c   7.94983923
_cell_angle_alpha   77.29574744
_cell_angle_beta   78.50856048
_cell_angle_gamma   78.50212574
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(MoO2)2
_chemical_formula_sum   'Mg2 Mo4 O8'
_cell_volume   188.38687042
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.312197  0.163144  0.220526  1
  Mg  Mg2  1  0.690709  0.814254  0.811592  1
  Mo  Mo3  1  0.636277  0.167714  0.567163  1
  Mo  Mo4  1  0.144840  0.520803  0.198075  1
  Mo  Mo5  1  0.858053  0.456586  0.834096  1
  Mo  Mo6  1  0.366585  0.809711  0.464986  1
  O  O7  1  0.863353  0.672203  0.608625  1
  O  O8  1  0.463695  0.300756  0.778344  1
  O  O9  1  0.539203  0.676588  0.253883  1
  O  O10  1  0.139529  0.305214  0.423536  1
  O  O11  1  0.174329  0.972047  0.686745  1
  O  O12  1  0.780939  0.334822  0.111327  1
  O  O13  1  0.828584  0.005377  0.345390  1
  O  O14  1  0.221993  0.642578  0.920837  1
"
