cif
"# generated using pymatgen
data_BaMg(SbO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.13207244
_cell_length_b   6.13207215
_cell_length_c   7.18434264
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999637
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaMg(SbO2)4
_chemical_formula_sum   'Ba1 Mg1 Sb4 O8'
_cell_volume   233.95493860
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba1  1  -0.000000  0.000000  -0.000000  1
  Mg  Mg2  1  -0.000000  0.000000  0.500000  1
  Sb  Sb3  1  0.333333  0.666667  0.717596  1
  Sb  Sb4  1  0.666667  0.333333  0.717596  1
  Sb  Sb5  1  0.333333  0.666667  0.282404  1
  Sb  Sb6  1  0.666667  0.333333  0.282404  1
  O  O7  1  0.286675  0.286675  0.699866  1
  O  O8  1  0.713325  0.000000  0.699866  1
  O  O9  1  0.000000  0.713325  0.699866  1
  O  O10  1  0.713325  0.713325  0.300134  1
  O  O11  1  1.000000  0.286675  0.300134  1
  O  O12  1  0.286675  1.000000  0.300134  1
  O  O13  1  0.333333  0.666667  -0.000000  1
  O  O14  1  0.666667  0.333333  -0.000000  1
"
