cif
"# generated using pymatgen
data_VPO5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.18098433
_cell_length_b   7.90472774
_cell_length_c   7.77024731
_cell_angle_alpha   89.92569804
_cell_angle_beta   41.46272261
_cell_angle_gamma   108.87589998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VPO5
_chemical_formula_sum   'V2 P2 O10'
_cell_volume   183.66956434
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V1  1  0.503126  0.537829  0.517415  1
  V  V2  1  0.503483  0.037981  0.479745  1
  P  P3  1  0.506700  0.249547  0.821993  1
  P  P4  1  0.506958  0.750096  0.171563  1
  O  O5  1  0.652830  0.128026  0.635100  1
  O  O6  1  0.349024  0.365257  0.788356  1
  O  O7  1  0.350458  0.866444  0.361901  1
  O  O8  1  0.654017  0.629106  0.212245  1
  O  O9  1  0.110318  0.609162  0.254435  1
  O  O10  1  0.895183  0.882228  0.858858  1
  O  O11  1  0.895719  0.382144  0.745322  1
  O  O12  1  0.110872  0.108883  0.136092  1
  O  O13  1  0.480782  0.719950  0.611122  1
  O  O14  1  0.482802  0.220510  0.407785  1
"
