cif
"# generated using pymatgen
data_Mg2V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.50924396
_cell_length_b   5.81853947
_cell_length_c   10.84286967
_cell_angle_alpha   89.99092867
_cell_angle_beta   90.00012747
_cell_angle_gamma   90.00007223
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg2V2O5
_chemical_formula_sum   'Mg4 V4 O10'
_cell_volume   221.39702333
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.499998  0.310767  0.895807  1
  Mg  Mg2  1  0.500002  0.690239  0.103793  1
  Mg  Mg3  1  0.500000  0.807290  0.603308  1
  Mg  Mg4  1  0.500001  0.186912  0.395333  1
  V  V5  1  -0.000001  0.266482  0.634805  1
  V  V6  1  -0.000001  0.730490  0.365315  1
  V  V7  1  0.000003  0.232296  0.134586  1
  V  V8  1  1.000000  0.768198  0.865028  1
  O  O9  1  -0.000000  0.505717  0.503603  1
  O  O10  1  0.000001  0.127635  0.302468  1
  O  O11  1  0.000002  0.626489  0.197671  1
  O  O12  1  0.999998  0.374119  0.802107  1
  O  O13  1  0.500001  0.337213  0.081809  1
  O  O14  1  0.500000  0.663447  0.918035  1
  O  O15  1  0.000000  0.875235  0.698058  1
  O  O16  1  0.499999  0.162029  0.580846  1
  O  O17  1  0.000001  0.999711  0.000413  1
  O  O18  1  0.500003  0.835729  0.417014  1
"
