cif
"# generated using pymatgen
data_Mg(NiS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.96816153
_cell_length_b   6.97346243
_cell_length_c   6.95664426
_cell_angle_alpha   60.06775954
_cell_angle_beta   60.18120352
_cell_angle_gamma   60.14325248
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(NiS2)2
_chemical_formula_sum   'Mg2 Ni4 S8'
_cell_volume   239.73693600
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.873311  0.878278  0.873402  1
  Mg  Mg2  1  0.124357  0.122206  0.123947  1
  Ni  Ni3  1  0.500858  0.500794  0.500617  1
  Ni  Ni4  1  0.499651  0.499895  0.001109  1
  Ni  Ni5  1  0.000908  0.499926  0.499742  1
  Ni  Ni6  1  0.499945  0.999427  0.499702  1
  S  S7  1  0.732695  0.734224  0.733458  1
  S  S8  1  0.267239  0.266690  0.700560  1
  S  S9  1  0.267842  0.698969  0.267846  1
  S  S10  1  0.701113  0.265808  0.267279  1
  S  S11  1  0.733577  0.301374  0.733870  1
  S  S12  1  0.297452  0.734609  0.734610  1
  S  S13  1  0.266331  0.264371  0.265793  1
  S  S14  1  0.734726  0.733423  0.298067  1
"
