cif
"# generated using pymatgen
data_Mg(SbO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.18747229
_cell_length_b   5.74772877
_cell_length_c   10.95282666
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   106.09798917
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(SbO2)2
_chemical_formula_sum   'Mg2 Sb4 O8'
_cell_volume   192.79548958
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.385038  0.770078  0.750000  1
  Mg  Mg2  1  0.614962  0.229922  0.250000  1
  Sb  Sb3  1  0.868313  0.736626  0.080425  1
  Sb  Sb4  1  0.131687  0.263374  0.919575  1
  Sb  Sb5  1  0.868313  0.736626  0.419575  1
  Sb  Sb6  1  0.131687  0.263374  0.580425  1
  O  O7  1  0.216500  0.433001  0.375972  1
  O  O8  1  0.783500  0.566999  0.624028  1
  O  O9  1  0.783500  0.566999  0.875972  1
  O  O10  1  0.216500  0.433001  0.124028  1
  O  O11  1  0.986096  0.972191  0.250000  1
  O  O12  1  0.013904  0.027809  0.750000  1
  O  O13  1  0.500000  0.000000  -0.000000  1
  O  O14  1  0.500000  0.000000  0.500000  1
"
