cif
"# generated using pymatgen
data_CrBiO5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.20755664
_cell_length_b   11.70522106
_cell_length_c   15.89966444
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrBiO5
_chemical_formula_sum   'Cr8 Bi8 O40'
_cell_volume   1155.28269908
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.978850  0.400461  0.617426  1
  Cr  Cr2  1  0.521150  0.900461  0.382574  1
  Cr  Cr3  1  0.021150  0.599539  0.382574  1
  Cr  Cr4  1  0.478850  0.099539  0.617426  1
  Cr  Cr5  1  0.021150  0.099539  0.117427  1
  Cr  Cr6  1  0.978850  0.900461  0.882574  1
  Cr  Cr7  1  0.521150  0.400461  0.117427  1
  Cr  Cr8  1  0.478850  0.599539  0.882574  1
  Bi  Bi9  1  0.927780  0.821977  0.214390  1
  Bi  Bi10  1  0.072220  0.178023  0.785610  1
  Bi  Bi11  1  0.572220  0.321977  0.785610  1
  Bi  Bi12  1  0.072220  0.678023  0.714390  1
  Bi  Bi13  1  0.427780  0.178023  0.285610  1
  Bi  Bi14  1  0.427780  0.678023  0.214390  1
  Bi  Bi15  1  0.572220  0.821977  0.714390  1
  Bi  Bi16  1  0.927780  0.321977  0.285610  1
  O  O17  1  0.890121  0.304062  0.698985  1
  O  O18  1  0.236249  0.045847  0.078814  1
  O  O19  1  0.263751  0.545847  0.921186  1
  O  O20  1  0.226685  0.793239  0.152530  1
  O  O21  1  0.273315  0.293239  0.847470  1
  O  O22  1  0.890121  0.804062  0.801015  1
  O  O23  1  0.273315  0.793239  0.652530  1
  O  O24  1  0.609879  0.804062  0.301015  1
  O  O25  1  0.236249  0.545847  0.421186  1
  O  O26  1  0.109879  0.695938  0.301015  1
  O  O27  1  0.609879  0.304062  0.198985  1
  O  O28  1  0.610451  0.168295  0.547416  1
  O  O29  1  0.736249  0.954153  0.421186  1
  O  O30  1  0.773315  0.706761  0.652530  1
  O  O31  1  0.142801  0.003844  0.838431  1
  O  O32  1  0.736249  0.454153  0.078814  1
  O  O33  1  0.109879  0.195938  0.198985  1
  O  O34  1  0.726685  0.206761  0.347470  1
  O  O35  1  0.110451  0.831705  0.952584  1
  O  O36  1  0.263751  0.045847  0.578814  1
  O  O37  1  0.389549  0.831705  0.452584  1
  O  O38  1  0.857199  0.996156  0.161569  1
  O  O39  1  0.773315  0.206761  0.847470  1
  O  O40  1  0.642801  0.996156  0.661569  1
  O  O41  1  0.389549  0.331705  0.047416  1
  O  O42  1  0.110451  0.331705  0.547416  1
  O  O43  1  0.763751  0.454153  0.578814  1
  O  O44  1  0.763751  0.954153  0.921186  1
  O  O45  1  0.642801  0.496156  0.838431  1
  O  O46  1  0.889549  0.668295  0.452584  1
  O  O47  1  0.889549  0.168295  0.047416  1
  O  O48  1  0.610451  0.668295  0.952584  1
  O  O49  1  0.857199  0.496156  0.338431  1
  O  O50  1  0.726685  0.706761  0.152530  1
  O  O51  1  0.226685  0.293239  0.347470  1
  O  O52  1  0.142801  0.503844  0.661569  1
  O  O53  1  0.357199  0.503844  0.161569  1
  O  O54  1  0.390121  0.195938  0.698985  1
  O  O55  1  0.357199  0.003844  0.338431  1
  O  O56  1  0.390121  0.695938  0.801015  1
"
