cif
"# generated using pymatgen
data_Mg(MoO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.19165103
_cell_length_b   6.43639192
_cell_length_c   6.18917374
_cell_angle_alpha   90.32601518
_cell_angle_beta   117.17588087
_cell_angle_gamma   121.09289826
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(MoO2)2
_chemical_formula_sum   'Mg2 Mo4 O8'
_cell_volume   178.20207653
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.243823  0.121900  0.878151  1
  Mg  Mg2  1  0.756192  0.878118  0.121856  1
  Mo  Mo3  1  0.499992  0.999993  0.500001  1
  Mo  Mo4  1  0.500004  0.500000  0.500001  1
  Mo  Mo5  1  0.000001  0.500001  -0.000005  1
  Mo  Mo6  1  -0.000002  0.500001  0.500002  1
  O  O7  1  0.012295  0.746880  0.256224  1
  O  O8  1  0.490208  0.746505  0.734532  1
  O  O9  1  0.484679  0.741069  0.256042  1
  O  O10  1  0.987417  0.734567  0.746833  1
  O  O11  1  0.515325  0.258932  0.743955  1
  O  O12  1  0.509788  0.253481  0.265473  1
  O  O13  1  0.012591  0.265448  0.253169  1
  O  O14  1  0.987689  0.253106  0.743766  1
"
