cif
"# generated using pymatgen
data_Mg3V6(FeO6)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.75125777
_cell_length_b   8.17608777
_cell_length_c   9.91681741
_cell_angle_alpha   105.25593707
_cell_angle_beta   105.49383340
_cell_angle_gamma   102.25582974
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3V6(FeO6)4
_chemical_formula_sum   'Mg3 V6 Fe4 O24'
_cell_volume   484.83970817
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  O  O1  1  0.877704  0.693476  0.585757  1
  O  O2  1  0.122296  0.306524  0.414243  1
  O  O3  1  0.265392  0.513629  0.741213  1
  O  O4  1  0.734608  0.486371  0.258787  1
  O  O5  1  0.785065  0.301485  0.544274  1
  O  O6  1  0.214935  0.698515  0.455726  1
  O  O7  1  0.667318  0.961548  0.575223  1
  O  O8  1  0.332682  0.038452  0.424777  1
  O  O9  1  0.646729  0.737352  0.001566  1
  O  O10  1  0.353271  0.262648  0.998434  1
  O  O11  1  0.473940  0.772353  0.271500  1
  O  O12  1  0.526060  0.227647  0.728500  1
  O  O13  1  0.132039  0.031058  0.652577  1
  O  O14  1  0.072338  0.054009  0.142499  1
  O  O15  1  0.927662  0.945991  0.857501  1
  O  O16  1  0.558822  0.133062  0.229725  1
  O  O17  1  0.441178  0.866938  0.770275  1
  O  O18  1  0.181029  0.440014  0.185470  1
  O  O19  1  0.818971  0.559986  0.814530  1
  O  O20  1  0.986919  0.279350  0.832762  1
  O  O21  1  0.013081  0.720650  0.167238  1
  O  O22  1  0.234223  0.783865  0.967644  1
  O  O23  1  0.765777  0.216135  0.032356  1
  O  O24  1  0.867961  0.968942  0.347423  1
  Mg  Mg25  1  0.000000  0.500000  0.500000  1
  Mg  Mg26  1  0.278892  0.291111  0.792190  1
  Mg  Mg27  1  0.721108  0.708889  0.207810  1
  V  V28  1  0.777227  0.341708  0.728266  1
  V  V29  1  0.222773  0.658292  0.271734  1
  V  V30  1  0.897654  0.905499  0.667528  1
  V  V31  1  0.399043  0.726758  0.870281  1
  V  V32  1  0.102346  0.094501  0.332472  1
  V  V33  1  0.600957  0.273242  0.129719  1
  Fe  Fe34  1  0.380004  0.953682  0.607898  1
  Fe  Fe35  1  0.619996  0.046318  0.392102  1
  Fe  Fe36  1  0.046367  0.210721  0.015834  1
  Fe  Fe37  1  0.953633  0.789279  0.984166  1
"
