cif
"# generated using pymatgen
data_Mg(CoS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.93319511
_cell_length_b   6.93256913
_cell_length_c   6.93248437
_cell_angle_alpha   60.00166092
_cell_angle_beta   60.00426432
_cell_angle_gamma   60.00583575
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(CoS2)2
_chemical_formula_sum   'Mg2 Co4 S8'
_cell_volume   235.63517973
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.874990  0.875022  0.875005  1
  Mg  Mg2  1  0.125010  0.124978  0.124995  1
  Co  Co3  1  0.500000  0.500000  0.500000  1
  Co  Co4  1  0.500000  0.500000  0.000000  1
  Co  Co5  1  0.000000  0.499999  0.500000  1
  Co  Co6  1  0.500000  0.999999  0.500000  1
  S  S7  1  0.731560  0.731565  0.731579  1
  S  S8  1  0.268435  0.268429  0.694721  1
  S  S9  1  0.268440  0.694714  0.268423  1
  S  S10  1  0.694698  0.268442  0.268429  1
  S  S11  1  0.731559  0.305286  0.731578  1
  S  S12  1  0.305303  0.731556  0.731572  1
  S  S13  1  0.268441  0.268434  0.268421  1
  S  S14  1  0.731566  0.731571  0.305279  1
"
